user_id,course_id,year,user_course_state,assignment_id1,course_type,id,courseId,u_id,ass_id,completedOn,certificate_type,Nr_Certificates_for_the_same_year,is_certificate_a_duplicate,rn,month,day,completedOn_ts,exam_userId,examId,exam_assignmentId,exam_courseId,totalQuestions,countOfExamQuestions,questionsPerPage,resultPercentage,correctAnswers,questionsCount,hasPassed,exam_date,Nr_attempt_for_an_exam,rn_exam
U_b7201dac3571,CRS_b9aa8611bff3,null,NOTSTARTED,A_73b2b2f5ea28,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a248dfa55f2b,CRS_02a1775b4d4c,null,NOTSTARTED,A_73b2b2f5ea28,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_3644ce4e66ce,CRS_8cfdab173140,null,NOTSTARTED,A_fce0f082006e,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c2ed925baa29,CRS_74d38079e7c4,null,NOTSTARTED,A_ac83ba36e560,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_06fb111b72b7,CRS_f4c33888f082,null,NOTSTARTED,A_34d5e06a6831,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_82e34f8f70a4,CRS_b8cccf6ee560,null,NOTSTARTED,A_ec30e9de3afb,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7b1135adaf6c,CRS_9b43fb4012d7,null,NOTSTARTED,A_e1b87af07e60,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9b681bf42d11,CRS_2282c569b69d,null,NOTSTARTED,A_0b361d103c33,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_51e5248ca939,CRS_850dfbe9fcff,null,NOTSTARTED,A_d77731ef4261,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_efd15ffe10a1,CRS_85eb95738e67,null,NOTSTARTED,A_fe7584aded03,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a0a78b713846,CRS_e10a027f7c6d,null,NOTSTARTED,A_b249059ef23e,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2f153ec3ff58,CRS_c9626ff94230,null,NOTSTARTED,A_3e1859d38987,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_8e7ea73c9c54,CRS_e36d334dbff2,null,NOTSTARTED,A_9251ac74e8cc,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_27030009bb02,CRS_1c42d6bd394d,null,NOTSTARTED,A_3e5083de7934,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_3729e5a795dd,CRS_dfe44530fb0f,null,NOTSTARTED,A_b99865960417,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_49ab395277cd,CRS_c2ed3ea0c278,null,NOTSTARTED,A_55e33a7b64a0,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_aa76a7b9be3b,CRS_3d90126aa564,null,NOTSTARTED,A_fd345dec7d46,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_aa76a7b9be3b,CRS_3d90126aa564,null,NOTSTARTED,A_fd345dec7d46,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_77619336b21c,CRS_dfe44530fb0f,null,NOTSTARTED,A_033b70ac15f4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4722c4a40fa1,CRS_ed788addbb76,null,NOTSTARTED,A_a4f393e90701,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_fd700d0d3104,CRS_d765bcca633c,null,NOTSTARTED,A_7193b12b6388,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_42d3953ead64,CRS_9f65f02faa64,null,NOTSTARTED,A_7193b12b6388,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e4205e00736c,CRS_da01077acb17,null,NOTSTARTED,A_548a0b0e410f,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2c6eeec21c50,CRS_34a2beae085e,null,NOTSTARTED,A_c00a5b9d45b4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2c6eeec21c50,CRS_34a2beae085e,null,NOTSTARTED,A_c00a5b9d45b4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d2a677a64928,CRS_34a2beae085e,null,NOTSTARTED,A_c00a5b9d45b4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d2a677a64928,CRS_34a2beae085e,null,NOTSTARTED,A_c00a5b9d45b4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_84d0756f5cd4,CRS_ad060cdc167b,null,NOTSTARTED,A_c00a5b9d45b4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_84d0756f5cd4,CRS_ad060cdc167b,null,NOTSTARTED,A_c00a5b9d45b4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_f90f9bb2f0b0,CRS_3c884735a569,null,NOTSTARTED,A_23917c368624,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_262fbbb7156d,CRS_31c7b1de3f81,null,NOTSTARTED,A_8c11a95f4eba,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7e4ac6ea9fbc,CRS_e16ac1f0ed80,null,NOTSTARTED,A_9718d3d96832,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d78fbe60d7f6,CRS_4d54f992e268,null,NOTSTARTED,A_38214f52db26,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1e418f2a68d1,CRS_652aa421f677,null,NOTSTARTED,A_55326ff6b569,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e4f59697b970,CRS_e16ac1f0ed80,null,NOTSTARTED,A_dcb5d1fdddee,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ca7d3f2389b8,CRS_3c217030a549,null,NOTSTARTED,A_dcb5d1fdddee,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_dbc66ef9f088,CRS_38d7e8cb617d,null,NOTSTARTED,A_72adf321bcac,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_20b5fcb87519,CRS_cdb1fd03f2e0,null,NOTSTARTED,A_bdee9a6f990b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_680cb84910f0,CRS_dbb5d040c8b6,null,NOTSTARTED,A_11d0143f4645,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_761c26bd4543,CRS_579e93966a07,null,NOTSTARTED,A_1de0d3cfefcb,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a8e1652d1361,CRS_b5609cd26538,null,NOTSTARTED,A_b186777c6ad7,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_312e034bf8cf,CRS_9c1730675dbe,null,NOTSTARTED,A_bd7f130db3f7,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b7201dac3571,CRS_ed788addbb76,null,NOTSTARTED,A_73b2b2f5ea28,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_02d877c49618,CRS_99bee496bcf1,null,NOTSTARTED,A_2b219fd326ba,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a248dfa55f2b,CRS_99bee496bcf1,null,NOTSTARTED,A_2b219fd326ba,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6a2f0343c0d7,CRS_38d7e8cb617d,null,NOTSTARTED,A_73b2b2f5ea28,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_85c8d872c7e9,CRS_5288f12722c4,null,NOTSTARTED,A_c7b05301574a,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4272a4b619b9,CRS_8b42d3a4daf5,null,NOTSTARTED,A_59eab32d6ac6,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0f89510b616c,CRS_833d4acee231,null,NOTSTARTED,A_6aff64b7e38a,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2a35efbcf86c,CRS_33363cc514d0,null,NOTSTARTED,A_a199d1f4f191,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_429ecff17c11,CRS_cdb1fd03f2e0,null,NOTSTARTED,A_aece365b336f,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c5280bfa95e6,CRS_c9626ff94230,null,NOTSTARTED,A_7bb7e61f8af2,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9b154e98adc0,CRS_56f9e6b63162,null,NOTSTARTED,A_7e7d4916a3a6,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_35052faeab2a,CRS_833d4acee231,null,NOTSTARTED,A_525d068454b8,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_76f9c9d8d901,CRS_c1c08b7f7539,null,NOTSTARTED,A_f97288a4a33d,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0250ccee1c3a,CRS_c1c08b7f7539,null,NOTSTARTED,A_67250d83478f,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_21779daf2223,CRS_e8d9c108fe25,null,NOTSTARTED,A_a5303d3f708c,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_576873343cc9,CRS_26c4b8b9d6ce,null,NOTSTARTED,A_b6d90b318ef7,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_09f234b670af,CRS_66077270863c,null,NOTSTARTED,A_4edd5da141a8,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_cdb769a8cbc6,CRS_579e93966a07,null,NOTSTARTED,A_7a336042a669,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0bde7d257a88,CRS_7c10904b236a,null,NOTSTARTED,A_4f0ce9ee8380,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_74e188963982,CRS_38d7e8cb617d,null,NOTSTARTED,A_f46357bf7389,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_74e188963982,CRS_f4c33888f082,null,NOTSTARTED,A_499d9a1ea7ca,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1e33745fa04f,CRS_99bee496bcf1,null,NOTSTARTED,A_525d068454b8,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7f43828ae744,CRS_25858fddeb0a,null,NOTSTARTED,A_ed25672cde1b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ddcc8e7e8510,CRS_3d4cd55aa57f,null,NOTSTARTED,A_4c4f9b1a9fa2,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e282f0948c33,CRS_02a1775b4d4c,null,NOTSTARTED,A_0b361d103c33,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_5d7574e3634e,CRS_f4c33888f082,null,NOTSTARTED,A_9634f585448d,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_32234f528658,CRS_58788b624f33,null,NOTSTARTED,A_65a91599f212,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_11e117bf0f09,CRS_dfe44530fb0f,null,NOTSTARTED,A_742234741dec,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_dea09f0a4689,CRS_e98f26efa907,null,NOTSTARTED,A_3e1859d38987,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7c15d1cf9b8a,CRS_dfe44530fb0f,null,NOTSTARTED,A_bec0c712d4dc,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_fd52ec4890dd,CRS_9fd21555d2cb,null,NOTSTARTED,A_4f9ce3173d24,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0519e8e8627f,CRS_da01077acb17,null,NOTSTARTED,A_7dce9136a40e,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_76b01826798d,CRS_f4c33888f082,null,NOTSTARTED,A_617a56c96f1c,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_98bad6050ba8,CRS_e36d334dbff2,null,NOTSTARTED,A_55e33a7b64a0,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_19986ac33d7d,CRS_3ebd2dd4bf06,null,NOTSTARTED,A_2fc1283116a6,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_19986ac33d7d,CRS_3ebd2dd4bf06,null,NOTSTARTED,A_2fc1283116a6,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_834d0741f044,CRS_6515f65ac5f8,null,NOTSTARTED,A_3a8986e4286e,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_834d0741f044,CRS_8cebe0aab005,null,NOTSTARTED,A_cebae8376b0b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_02ee5031dd43,CRS_f4c33888f082,null,NOTSTARTED,A_e1b87af07e60,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_02ee5031dd43,CRS_f4c33888f082,null,NOTSTARTED,A_e1b87af07e60,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c2ed925baa29,CRS_370895a4318a,null,NOTSTARTED,A_ed5cc2ff3c03,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_04c002019c22,CRS_516f1b662ff6,null,NOTSTARTED,A_23917c368624,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e8e0d5dd6190,CRS_f58ac7fed739,null,NOTSTARTED,A_a2e48efb5220,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_998aa35f07c7,CRS_67b9dce835d4,null,NOTSTARTED,A_7fc1d040e122,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_389ae35d1f22,CRS_2089c833572e,null,NOTSTARTED,A_80f25f5fcfd4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9c90306fd4c8,CRS_3c884735a569,null,NOTSTARTED,A_73b2b2f5ea28,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_853bd2912f20,CRS_c1c08b7f7539,null,NOTSTARTED,A_73b2b2f5ea28,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_97c327be4998,CRS_de626804ba7c,null,NOTSTARTED,A_b186777c6ad7,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_897ba24cf8a7,CRS_c8845bcdcf51,null,NOTSTARTED,A_d425ec8baa81,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7dd6d82cf649,CRS_786d9f03b585,null,NOTSTARTED,A_e76c536bb414,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a215e36b62c1,CRS_cdb1fd03f2e0,null,NOTSTARTED,A_c999968cea02,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c5f34668c727,CRS_652aa421f677,null,NOTSTARTED,A_59eab32d6ac6,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e29bcae840f7,CRS_df6e2d3dfaa2,null,NOTSTARTED,A_fd8bcd379b6a,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a4b6fcbac3ca,CRS_4d54f992e268,null,NOTSTARTED,A_1478f4afdd62,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_aacb859fbf14,CRS_4e675f23f1b3,null,NOTSTARTED,A_ec30e9de3afb,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_8b3d21358588,CRS_59021ae58450,null,NOTSTARTED,A_a986770dab2c,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_da7174b50753,CRS_72296703b1d5,null,NOTSTARTED,A_4d94f93f86d6,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_cca2501ed339,CRS_f4c33888f082,null,NOTSTARTED,A_e81336d13227,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a189a8398710,CRS_970386177638,null,NOTSTARTED,A_0b361d103c33,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e9c0d9bf82a2,CRS_c8274a50d0b6,null,NOTSTARTED,A_6d78a62fd950,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c50f5b304802,CRS_4e9807f0a2c6,null,NOTSTARTED,A_58957d1f126f,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_883e4a108837,CRS_040363643aa1,null,NOTSTARTED,A_70f92feeb9c9,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_54eca51ea34f,CRS_dfe2eaa320f2,null,NOTSTARTED,A_497b7221b263,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9ea72286c592,CRS_2f3f18f1b208,null,NOTSTARTED,A_ae3cf2a3d360,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d6fcc75a6fda,CRS_2553f1483c70,null,NOTSTARTED,A_461bfe419d5b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2bcc0cc05d76,CRS_9b43fb4012d7,null,NOTSTARTED,A_75c1ece48af0,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ed157fefcda0,CRS_02e62e0c9929,null,NOTSTARTED,A_114d1e1e7b40,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1cadb3676ce7,CRS_e22f9c7808d8,null,NOTSTARTED,A_915515d21f08,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1cadb3676ce7,CRS_e22f9c7808d8,null,NOTSTARTED,A_915515d21f08,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_56fbabf24367,CRS_e30cc690839b,null,NOTSTARTED,A_9251ac74e8cc,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_f7c3a5195b9c,CRS_1ffb54315b87,null,NOTSTARTED,A_484975022737,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_f7c3a5195b9c,CRS_1ffb54315b87,null,NOTSTARTED,A_484975022737,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_953743d673dd,CRS_e98f26efa907,null,NOTSTARTED,A_b02ed6c4213b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_94f7de1a709c,CRS_2067ee9305da,null,NOTSTARTED,A_8d780371c394,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1d15c736eebf,CRS_a2414d3f69ba,null,NOTSTARTED,A_3b1b04a435be,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6771b31a604a,CRS_8ffb9cfcaf84,null,NOTSTARTED,A_51e99bab5f9b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_834e60827ac5,CRS_2bb6b508b691,null,NOTSTARTED,A_51e99bab5f9b,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_83c21d6595f8,CRS_d574e04f292e,null,NOTSTARTED,A_1a4260f5bdee,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1db6d805adf2,CRS_d8d004a9b135,null,NOTSTARTED,A_0df93d06b03c,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c749869a429b,CRS_33363cc514d0,null,NOTSTARTED,A_45b8b9dfc82a,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_8b789398e53c,CRS_f5b951dca0d1,null,NOTSTARTED,A_4edd5da141a8,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_262fbbb7156d,CRS_76bab5d0b210,null,NOTSTARTED,A_34d5e06a6831,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b74569cac706,CRS_a452f24e3af9,null,NOTSTARTED,A_4f1ca6785610,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e8e0d5dd6190,CRS_045eef44b84b,null,NOTSTARTED,A_dd2bdfdafef4,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e8e0d5dd6190,CRS_cbc4f1d49fcd,null,NOTSTARTED,A_a2e48efb5220,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c6f4c3db1c75,CRS_652aa421f677,null,NOTSTARTED,A_9106f2cb4ba3,Pflichtkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
